timestamp,date,method,actual_load,forecast_load,charge,discharge,soc_start,soc_end,realized_grid_load,optimized_forecast_grid_load
2017-12-15 21:00:00,2017-12-15,Last-week,428.0,428.0,13.44933920704841,0.0,314.8296931598634,327.5888566354059,441.4493392070484,441.4493392070484
2017-12-15 22:00:00,2017-12-15,Last-week,422.0,424.0,17.44933920704841,0.0,327.5888566354059,344.1427533031507,439.4493392070484,441.4493392070484
2017-12-15 23:00:00,2017-12-15,Last-week,417.0,418.0,23.44933920704841,0.0,344.1427533031507,366.3887497591986,440.4493392070484,441.4493392070484
2017-12-16 00:00:00,2017-12-16,Last-week,408.0,414.0,2.244444444444252,0.0,366.3887497591986,368.51801671704516,410.24444444444424,416.24444444444424
2017-12-16 01:00:00,2017-12-16,Last-week,408.0,409.0,7.244444444444241,0.0,368.51801671704516,375.3907001651442,415.24444444444424,416.24444444444424
2017-12-16 02:00:00,2017-12-16,Last-week,405.0,409.0,7.244444444444241,0.0,375.3907001651442,382.2633836132433,412.24444444444424,416.24444444444424
2017-12-16 03:00:00,2017-12-16,Last-week,406.0,410.0,6.244444444444241,0.0,382.2633836132433,388.1873837632973,412.24444444444424,416.24444444444424
2017-12-16 04:00:00,2017-12-16,Last-week,405.0,410.0,6.244444444444241,0.0,388.1873837632973,394.1113839133459,411.24444444444424,416.24444444444424
2017-12-16 05:00:00,2017-12-16,Last-week,400.0,409.0,7.244444444444241,0.0,394.1113839133459,400.984067361445,407.24444444444424,416.24444444444424
2017-12-16 06:00:00,2017-12-16,Last-week,405.0,408.0,8.244444444444241,0.0,400.984067361445,408.8054341075946,413.24444444444424,416.24444444444424
2017-12-16 07:00:00,2017-12-16,Last-week,402.0,407.0,9.244444444444241,0.0,408.8054341075946,417.5754841517947,411.24444444444424,416.24444444444424
2017-12-16 08:00:00,2017-12-16,Last-week,406.0,406.0,10.244444444444241,0.0,417.5754841517947,427.2942174940453,416.24444444444424,416.24444444444424
2017-12-16 09:00:00,2017-12-16,Last-week,404.0,410.0,6.244444444444241,0.0,427.2942174940453,433.2182176440939,410.24444444444424,416.24444444444424
2017-12-16 10:00:00,2017-12-16,Last-week,411.0,413.0,3.244444444444241,0.0,433.2182176440939,436.2961678999909,414.24444444444424,416.24444444444424
2017-12-16 11:00:00,2017-12-16,Last-week,418.0,415.0,1.244444444444241,0.0,436.2961678999909,437.47675155978686,419.24444444444424,416.24444444444424
2017-12-16 12:00:00,2017-12-16,Last-week,417.0,421.0,0.0,4.755555555555759,437.47675155978686,432.46395586144536,412.24444444444424,416.24444444444424
2017-12-16 13:00:00,2017-12-16,Last-week,414.0,419.0,0.0,2.755555555555759,432.46395586144536,429.5593452698831,411.24444444444424,416.24444444444424
2017-12-16 14:00:00,2017-12-16,Last-week,418.0,425.0,0.0,8.755555555555759,429.5593452698831,420.330179357984,409.24444444444424,416.24444444444424
2017-12-16 15:00:00,2017-12-16,Last-week,423.0,431.0,0.0,14.755555555555759,420.330179357984,404.7764581257479,408.24444444444424,416.24444444444424
2017-12-16 16:00:00,2017-12-16,Last-week,422.0,432.0,0.0,15.755555555555759,404.7764581257479,388.1686443401222,406.24444444444424,416.24444444444424
2017-12-16 17:00:00,2017-12-16,Last-week,425.0,430.0,0.0,13.755555555555759,388.1686443401222,373.6690156612758,411.24444444444424,416.24444444444424
2017-12-16 18:00:00,2017-12-16,Last-week,421.0,423.0,0.0,6.755555555555759,373.6690156612758,366.54803485615594,414.24444444444424,416.24444444444424
2017-12-16 19:00:00,2017-12-16,Last-week,416.0,419.0,0.0,2.755555555555759,366.54803485615594,363.6434242645935,413.24444444444424,416.24444444444424
2017-12-16 20:00:00,2017-12-16,Last-week,416.0,416.0,0.24444444444424107,0.0,363.6434242645935,363.8753246263393,416.24444444444424,416.24444444444424
2017-12-16 21:00:00,2017-12-16,Last-week,411.0,416.0,0.24444444444424107,0.0,363.8753246263393,364.1072249880849,411.24444444444424,416.24444444444424
2017-12-16 22:00:00,2017-12-16,Last-week,411.0,413.0,3.244444444444241,0.0,364.1072249880849,367.185175243982,414.24444444444424,416.24444444444424
2017-12-16 23:00:00,2017-12-16,Last-week,412.0,417.0,0.0,0.7555555555557589,367.185175243982,366.3887497591986,411.24444444444424,416.24444444444424
2017-12-17 00:00:00,2017-12-17,Last-week,408.0,413.0,2.842105263157923,0.0,366.3887497591986,369.085007553658,410.8421052631579,415.8421052631579
2017-12-17 01:00:00,2017-12-17,Last-week,406.0,409.0,6.842105263157862,0.0,369.085007553658,375.5759985403194,412.84210526315786,415.84210526315786
2017-12-17 02:00:00,2017-12-17,Last-week,403.0,407.0,8.842105263157862,0.0,375.5759985403194,383.96435612308176,411.84210526315786,415.84210526315786
2017-12-17 03:00:00,2017-12-17,Last-week,404.0,408.0,7.842105263157862,0.0,383.96435612308176,391.4040304077962,411.84210526315786,415.84210526315786
2017-12-17 04:00:00,2017-12-17,Last-week,403.0,408.0,7.842105263157862,0.0,391.4040304077962,398.8437046925081,410.84210526315786,415.84210526315786
2017-12-17 05:00:00,2017-12-17,Last-week,403.0,406.0,9.842105263157862,0.0,398.8437046925081,408.180745573321,412.84210526315786,415.84210526315786
2017-12-17 06:00:00,2017-12-17,Last-week,406.0,404.0,11.842105263157862,0.0,408.180745573321,419.41515305023495,417.84210526315786,415.84210526315786
2017-12-17 07:00:00,2017-12-17,Last-week,405.0,404.0,11.842105263157862,0.0,419.41515305023495,430.6495605271489,416.84210526315786,415.84210526315786
2017-12-17 08:00:00,2017-12-17,Last-week,403.0,406.0,9.842105263157862,0.0,430.6495605271489,439.9866014079618,412.84210526315786,415.84210526315786
2017-12-17 09:00:00,2017-12-17,Last-week,405.0,408.0,7.842105263157862,0.0,439.9866014079618,447.4262756926737,412.84210526315786,415.84210526315786
2017-12-17 10:00:00,2017-12-17,Last-week,406.0,410.0,5.842105263157862,0.0,447.4262756926737,452.9685833812846,411.84210526315786,415.84210526315786
2017-12-17 11:00:00,2017-12-17,Last-week,413.0,416.0,0.0,0.15789473684213817,452.9685833812846,452.8021477149596,412.84210526315786,415.84210526315786
2017-12-17 12:00:00,2017-12-17,Last-week,415.0,419.0,0.0,3.157894736842138,452.8021477149596,449.47343438846656,411.84210526315786,415.84210526315786
2017-12-17 13:00:00,2017-12-17,Last-week,418.0,418.0,0.0,2.157894736842138,449.47343438846656,447.19881361536227,415.84210526315786,415.84210526315786
2017-12-17 14:00:00,2017-12-17,Last-week,418.0,421.0,0.0,5.157894736842138,447.19881361536227,441.76191518209043,412.84210526315786,415.84210526315786
2017-12-17 15:00:00,2017-12-17,Last-week,421.0,425.0,0.0,9.157894736842138,441.76191518209043,432.1086465352605,411.84210526315786,415.84210526315786
