timestamp,date,method,actual_load,forecast_load,charge,discharge,battery_power,soc_start,soc_end,soc,realized_grid_load,scenario_expected_peak,scenario_cvar_peak,solver_status
2017-12-09 07:00:00,2017-12-09,LightGBM robust,407.0000000000,412.2932860014,19.5601905445,0.0000000000,19.5601905445,270.4781782698,289.0346043460,289.0346043460,426.5601905445,451.0843627672,581.8450191468,0: optimal
2017-12-09 08:00:00,2017-12-09,LightGBM robust,406.0000000000,414.3851587811,18.6349956195,0.0000000000,18.6349956195,289.0346043460,306.7133134494,306.7133134494,424.6349956195,451.0843627672,581.8450191468,0: optimal
2017-12-09 09:00:00,2017-12-09,LightGBM robust,410.0000000000,416.1965118861,14.4781255876,0.0000000000,14.4781255876,306.7133134494,320.4484693814,320.4484693814,424.4781255876,451.0843627672,581.8450191468,0: optimal
2017-12-09 10:00:00,2017-12-09,LightGBM robust,413.0000000000,420.1530298259,7.4735851016,0.0000000000,7.4735851016,320.4484693814,327.5385347438,327.5385347438,420.4735851016,451.0843627672,581.8450191468,0: optimal
2017-12-09 11:00:00,2017-12-09,LightGBM robust,415.0000000000,423.6981356589,0.0000000000,3.4323604501,-3.4323604501,327.5385347438,323.9205091529,323.9205091529,411.5676395499,451.0843627672,581.8450191468,0: optimal
2017-12-09 12:00:00,2017-12-09,LightGBM robust,421.0000000000,424.5330198279,0.9037078413,0.0000000000,0.9037078413,323.9205091529,324.7778416882,324.7778416882,421.9037078413,451.0843627672,581.8450191468,0: optimal
2017-12-09 13:00:00,2017-12-09,LightGBM robust,419.0000000000,427.1622331422,1.8317027223,0.0000000000,1.8317027223,324.7778416882,326.5155474678,326.5155474678,420.8317027223,451.0843627672,581.8450191468,0: optimal
2017-12-09 14:00:00,2017-12-09,LightGBM robust,425.0000000000,429.6414826488,0.0000000000,1.5976557670,-1.5976557670,326.5155474678,324.8314704210,324.8314704210,423.4023442330,451.0843627672,581.8450191468,0: optimal
2017-12-09 15:00:00,2017-12-09,LightGBM robust,431.0000000000,430.0360257169,0.0000000000,5.5692570392,-5.5692570392,324.8314704210,318.9609580480,318.9609580480,425.4307429608,451.0843627672,581.8450191468,0: optimal
2017-12-09 16:00:00,2017-12-09,LightGBM robust,432.0000000000,430.3219434724,0.0000000000,1.4826474183,-1.4826474183,318.9609580480,317.3981104450,317.3981104450,430.5173525817,451.0843627672,581.8450191468,0: optimal
2017-12-09 17:00:00,2017-12-09,LightGBM robust,430.0000000000,429.5746429777,0.0000000000,0.4747871355,-0.4747871355,317.3981104450,316.8976408610,316.8976408610,429.5252128645,451.0843627672,581.8450191468,0: optimal
2017-12-09 18:00:00,2017-12-09,LightGBM robust,423.0000000000,427.1198937335,0.0000000000,0.0000000000,0.0000000000,316.8976408610,316.8976408610,316.8976408610,423.0000000000,451.0843627672,581.8450191468,0: optimal
2017-12-09 19:00:00,2017-12-09,LightGBM robust,419.0000000000,424.9198986227,4.1317801409,0.0000000000,4.1317801409,316.8976408610,320.8173916719,320.8173916719,423.1317801409,451.0843627672,581.8450191468,0: optimal
2017-12-09 20:00:00,2017-12-09,LightGBM robust,416.0000000000,422.0876397166,6.5108433795,0.0000000000,6.5108433795,320.8173916719,326.9941200423,326.9941200423,422.5108433795,451.0843627672,581.8450191468,0: optimal
2017-12-09 21:00:00,2017-12-09,LightGBM robust,416.0000000000,418.0520656067,12.4476100800,0.0000000000,12.4476100800,326.9941200423,338.8029598258,338.8029598258,428.4476100800,451.0843627672,581.8450191468,0: optimal
2017-12-09 22:00:00,2017-12-09,LightGBM robust,413.0000000000,417.1073640127,14.7818440388,0.0000000000,14.7818440388,338.8029598258,352.8262483797,352.8262483797,427.7818440388,451.0843627672,581.8450191468,0: optimal
2017-12-09 23:00:00,2017-12-09,LightGBM robust,417.0000000000,414.8740647687,14.2961317094,0.0000000000,14.2961317094,352.8262483797,366.3887497592,366.3887497592,431.2961317094,451.0843627672,581.8450191468,0: optimal
2017-12-10 00:00:00,2017-12-10,LightGBM robust,413.0000000000,414.0971075447,15.1377124006,0.0000000000,15.1377124006,366.3887497592,380.7496446843,380.7496446843,428.1377124006,446.3983687518,544.5756786862,0: optimal
2017-12-10 01:00:00,2017-12-10,LightGBM robust,409.0000000000,415.9165720892,12.2319283260,0.0000000000,12.2319283260,380.7496446843,392.3538707901,392.3538707901,421.2319283260,446.3983687518,544.5756786862,0: optimal
2017-12-10 02:00:00,2017-12-10,LightGBM robust,407.0000000000,416.1219517350,0.0000000000,183.1943748796,-183.1943748796,392.3538707901,199.2500444067,199.2500444067,223.8056251204,446.3983687518,544.5756786862,0: optimal
2017-12-10 03:00:00,2017-12-10,LightGBM robust,408.0000000000,410.5155251666,17.8333039388,0.0000000000,17.8333039388,199.2500444067,216.1682020024,216.1682020024,425.8333039388,446.3983687518,544.5756786862,0: optimal
2017-12-10 04:00:00,2017-12-10,LightGBM robust,408.0000000000,412.0050369892,19.6778827543,0.0000000000,19.6778827543,216.1682020024,234.8362807124,234.8362807124,427.6778827543,446.3983687518,544.5756786862,0: optimal
2017-12-10 05:00:00,2017-12-10,LightGBM robust,406.0000000000,411.6679634665,19.6541945730,0.0000000000,19.6541945730,234.8362807124,253.4818868405,253.4818868405,425.6541945730,446.3983687518,544.5756786862,0: optimal
2017-12-10 06:00:00,2017-12-10,LightGBM robust,404.0000000000,410.4708770211,20.3708902251,0.0000000000,20.3708902251,253.4818868405,272.8074101634,272.8074101634,424.3708902251,446.3983687518,544.5756786862,0: optimal
2017-12-10 07:00:00,2017-12-10,LightGBM robust,404.0000000000,409.8508086706,19.3748487463,0.0000000000,19.3748487463,272.8074101634,291.1880055713,291.1880055713,423.3748487463,446.3983687518,544.5756786862,0: optimal
2017-12-10 08:00:00,2017-12-10,LightGBM robust,406.0000000000,416.3355208389,12.2776528701,0.0000000000,12.2776528701,291.1880055713,302.8356097885,302.8356097885,418.2776528701,446.3983687518,544.5756786862,0: optimal
2017-12-10 09:00:00,2017-12-10,LightGBM robust,408.0000000000,409.7215536938,15.2027608972,0.0000000000,15.2027608972,302.8356097885,317.2582151359,317.2582151359,423.2027608972,446.3983687518,544.5756786862,0: optimal
2017-12-10 10:00:00,2017-12-10,LightGBM robust,410.0000000000,411.1363055265,9.8545744047,0.0000000000,9.8545744047,317.2582151359,326.6070852831,326.6070852831,419.8545744047,446.3983687518,544.5756786862,0: optimal
2017-12-10 11:00:00,2017-12-10,LightGBM robust,416.0000000000,412.8210500548,0.8089901577,0.0000000000,0.8089901577,326.6070852831,327.3745607340,327.3745607340,416.8089901577,446.3983687518,544.5756786862,0: optimal
2017-12-10 12:00:00,2017-12-10,LightGBM robust,419.0000000000,416.5390197587,2.2619729142,0.0000000000,2.2619729142,327.3745607340,329.5204566584,329.5204566584,421.2619729142,446.3983687518,544.5756786862,0: optimal
2017-12-10 13:00:00,2017-12-10,LightGBM robust,418.0000000000,417.3852281157,8.0443033673,0.0000000000,8.0443033673,329.5204566584,337.1519529074,337.1519529074,426.0443033673,446.3983687518,544.5756786862,0: optimal
2017-12-10 14:00:00,2017-12-10,LightGBM robust,421.0000000000,421.8038125587,0.0000000000,0.3957206733,-0.3957206733,337.1519529074,336.7348266925,336.7348266925,420.6042793267,446.3983687518,544.5756786862,0: optimal
2017-12-10 15:00:00,2017-12-10,LightGBM robust,425.0000000000,425.7760792694,0.0000000000,7.9450455881,-7.9450455881,336.7348266925,328.3600133018,328.3600133018,417.0549544119,446.3983687518,544.5756786862,0: optimal
2017-12-10 16:00:00,2017-12-10,LightGBM robust,429.0000000000,424.7149926682,0.0000000000,2.5114316105,-2.5114316105,328.3600133018,325.7127319428,325.7127319428,426.4885683895,446.3983687518,544.5756786862,0: optimal
2017-12-10 17:00:00,2017-12-10,LightGBM robust,426.0000000000,429.0847403485,0.0000000000,6.6206195027,-6.6206195027,325.7127319428,318.7339862262,318.7339862262,419.3793804973,446.3983687518,544.5756786862,0: optimal
2017-12-10 18:00:00,2017-12-10,LightGBM robust,426.0000000000,424.1159016387,0.0000000000,2.3454153361,-2.3454153361,318.7339862262,316.2617013859,316.2617013859,423.6545846639,446.3983687518,544.5756786862,0: optimal
2017-12-10 19:00:00,2017-12-10,LightGBM robust,427.0000000000,420.8659165521,4.2348591496,0.0000000000,4.2348591496,316.2617013859,320.2792415307,320.2792415307,431.2348591496,446.3983687518,544.5756786862,0: optimal
2017-12-10 20:00:00,2017-12-10,LightGBM robust,423.0000000000,417.0637802307,10.2405709873,0.0000000000,10.2405709873,320.2792415307,329.9943001888,329.9943001888,433.2405709873,446.3983687518,544.5756786862,0: optimal
2017-12-10 21:00:00,2017-12-10,LightGBM robust,422.0000000000,415.6190657960,10.7471201457,0.0000000000,10.7471201457,329.9943001888,340.1899135732,340.1899135732,432.7471201457,446.3983687518,544.5756786862,0: optimal
2017-12-10 22:00:00,2017-12-10,LightGBM robust,421.0000000000,414.2564521755,14.7877620009,0.0000000000,14.7877620009,340.1899135732,354.2188163990,354.2188163990,435.7877620009,446.3983687518,544.5756786862,0: optimal
2017-12-10 23:00:00,2017-12-10,LightGBM robust,415.0000000000,413.4969664729,12.8282361302,0.0000000000,12.8282361302,354.2188163990,366.3887497592,366.3887497592,427.8282361302,446.3983687518,544.5756786862,0: optimal
2017-12-11 00:00:00,2017-12-11,LightGBM robust,413.0000000000,413.6475052907,38.6585612943,0.0000000000,38.6585612943,366.3887497592,403.0634811858,403.0634811858,451.6585612943,463.4528369293,510.0628711772,0: optimal
2017-12-11 01:00:00,2017-12-11,LightGBM robust,414.0000000000,414.7799796685,37.8500818307,0.0000000000,37.8500818307,403.0634811858,438.9712216484,438.9712216484,451.8500818307,463.4528369293,510.0628711772,0: optimal
2017-12-11 02:00:00,2017-12-11,LightGBM robust,409.0000000000,414.2319595892,0.0000000000,183.1943748796,-183.1943748796,438.9712216484,245.8673952650,245.8673952650,225.8056251204,463.4528369293,510.0628711772,0: optimal
2017-12-11 03:00:00,2017-12-11,LightGBM robust,410.0000000000,411.6378695325,40.6777940678,0.0000000000,40.6777940678,245.8673952650,284.4577390987,284.4577390987,450.6777940678,463.4528369293,510.0628711772,0: optimal
2017-12-11 04:00:00,2017-12-11,LightGBM robust,404.0000000000,411.0450442419,43.1311851102,0.0000000000,43.1311851102,284.4577390987,325.3755740379,325.3755740379,447.1311851102,463.4528369293,510.0628711772,0: optimal
2017-12-11 05:00:00,2017-12-11,LightGBM robust,405.0000000000,418.0423960620,35.5817839955,0.0000000000,35.5817839955,325.3755740379,359.1314182292,359.1314182292,440.5817839955,463.4528369293,510.0628711772,0: optimal
2017-12-11 06:00:00,2017-12-11,LightGBM robust,407.0000000000,412.8762557723,41.0066414532,0.0000000000,41.0066414532,359.1314182292,398.0337340851,398.0337340851,448.0066414532,463.4528369293,510.0628711772,0: optimal
2017-12-11 07:00:00,2017-12-11,LightGBM robust,409.0000000000,416.5352084482,37.2602703938,0.0000000000,37.2602703938,398.0337340851,433.3819302885,433.3819302885,446.2602703938,463.4528369293,510.0628711772,0: optimal
2017-12-11 08:00:00,2017-12-11,LightGBM robust,416.0000000000,425.6658509793,27.5898973203,0.0000000000,27.5898973203,433.3819302885,459.5560050712,459.5560050712,443.5898973203,463.4528369293,510.0628711772,0: optimal
2017-12-11 09:00:00,2017-12-11,LightGBM robust,427.0000000000,432.4444497662,20.6116415849,0.0000000000,20.6116415849,459.5560050712,479.1099251882,479.1099251882,447.6116415849,463.4528369293,510.0628711772,0: optimal
2017-12-11 10:00:00,2017-12-11,LightGBM robust,441.0000000000,453.0693947677,0.2213421390,0.0000000000,0.2213421390,479.1099251882,479.3199087787,479.3199087787,441.2213421390,463.4528369293,510.0628711772,0: optimal
2017-12-11 11:00:00,2017-12-11,LightGBM robust,462.0000000000,462.4207244227,0.0000000000,15.4852152647,-15.4852152647,479.3199087787,462.9970586805,462.9970586805,446.5147847353,463.4528369293,510.0628711772,0: optimal
2017-12-11 12:00:00,2017-12-11,LightGBM robust,468.0000000000,467.1684270143,0.0000000000,15.0619653959,-15.0619653959,462.9970586805,447.1203531173,447.1203531173,452.9380346041,463.4528369293,510.0628711772,0: optimal
2017-12-11 13:00:00,2017-12-11,LightGBM robust,469.0000000000,468.6681196633,0.0000000000,17.3608929744,-17.3608929744,447.1203531173,428.8203651127,428.8203651127,451.6391070256,463.4528369293,510.0628711772,0: optimal
2017-12-11 14:00:00,2017-12-11,LightGBM robust,469.0000000000,471.0522576576,0.0000000000,24.4284093015,-24.4284093015,428.8203651127,403.0705607769,403.0705607769,444.5715906985,463.4528369293,510.0628711772,0: optimal
2017-12-11 15:00:00,2017-12-11,LightGBM robust,468.0000000000,474.7188786425,0.0000000000,32.4853584300,-32.4853584300,403.0705607769,368.8279863616,368.8279863616,435.5146415700,463.4528369293,510.0628711772,0: optimal
2017-12-11 16:00:00,2017-12-11,LightGBM robust,467.0000000000,476.8004972690,0.0000000000,30.1944496802,-30.1944496802,368.8279863616,337.0002418000,337.0002418000,436.8055503198,463.4528369293,510.0628711772,0: optimal
2017-12-11 17:00:00,2017-12-11,LightGBM robust,467.0000000000,471.0273317575,0.0000000000,24.1607243806,-24.1607243806,337.0002418000,311.5326021459,311.5326021459,442.8392756194,463.4528369293,510.0628711772,0: optimal
2017-12-11 18:00:00,2017-12-11,LightGBM robust,456.0000000000,457.5726631693,0.0000000000,11.3996903356,-11.3996903356,311.5326021459,299.5162734521,299.5162734521,444.6003096644,463.4528369293,510.0628711772,0: optimal
2017-12-11 19:00:00,2017-12-11,LightGBM robust,451.0000000000,448.9629144331,0.7804358592,0.0000000000,0.7804358592,299.5162734521,300.2566599170,300.2566599170,451.7804358592,463.4528369293,510.0628711772,0: optimal
2017-12-11 20:00:00,2017-12-11,LightGBM robust,440.0000000000,437.1279942888,11.2281489051,0.0000000000,11.2281489051,300.2566599170,310.9086172512,310.9086172512,451.2281489051,463.4528369293,510.0628711772,0: optimal
2017-12-11 21:00:00,2017-12-11,LightGBM robust,428.0000000000,434.5453365149,16.2233359578,0.0000000000,16.2233359578,310.9086172512,326.2994251131,326.2994251131,444.2233359578,463.4528369293,510.0628711772,0: optimal
2017-12-11 22:00:00,2017-12-11,LightGBM robust,429.0000000000,432.1443771016,20.0138277360,0.0000000000,20.0138277360,326.2994251131,345.2862092163,345.2862092163,449.0138277360,463.4528369293,510.0628711772,0: optimal
2017-12-11 23:00:00,2017-12-11,LightGBM robust,419.0000000000,426.5509814922,22.2440308439,0.0000000000,22.2440308439,345.2862092163,366.3887497592,366.3887497592,441.2440308439,463.4528369293,510.0628711772,0: optimal
2017-12-12 00:00:00,2017-12-12,LightGBM robust,417.0000000000,419.3120857021,33.6266484562,0.0000000000,33.6266484562,366.3887497592,398.2897895190,398.2897895190,450.6266484562,465.3848420645,526.2605587849,0: optimal
2017-12-12 01:00:00,2017-12-12,LightGBM robust,415.0000000000,417.8016363793,34.6277880921,0.0000000000,34.6277880921,398.2897895190,431.1405937304,431.1405937304,449.6277880921,465.3848420645,526.2605587849,0: optimal
2017-12-12 02:00:00,2017-12-12,LightGBM robust,412.0000000000,416.6382383243,0.0000000000,183.1943748796,-183.1943748796,431.1405937304,238.0367673470,238.0367673470,228.8056251204,465.3848420645,526.2605587849,0: optimal
2017-12-12 03:00:00,2017-12-12,LightGBM robust,410.0000000000,413.5245203665,38.5905062059,0.0000000000,38.5905062059,238.0367673470,274.6469360479,274.6469360479,448.5905062059,465.3848420645,526.2605587849,0: optimal
2017-12-12 04:00:00,2017-12-12,LightGBM robust,408.0000000000,413.2155667501,41.5933301754,0.0000000000,41.5933301754,274.6469360479,314.1058336956,314.1058336956,449.5933301754,465.3848420645,526.2605587849,0: optimal
2017-12-12 05:00:00,2017-12-12,LightGBM robust,406.0000000000,412.7570697013,40.6664733284,0.0000000000,40.6664733284,314.1058336956,352.6854377329,352.6854377329,446.6664733284,465.3848420645,526.2605587849,0: optimal
2017-12-12 06:00:00,2017-12-12,LightGBM robust,406.0000000000,412.1255235093,41.8422209188,0.0000000000,41.8422209188,352.6854377329,392.3804538719,392.3804538719,447.8422209188,465.3848420645,526.2605587849,0: optimal
2017-12-12 07:00:00,2017-12-12,LightGBM robust,408.0000000000,415.5458082647,37.4460466193,0.0000000000,37.4460466193,392.3804538719,427.9048928776,427.9048928776,445.4460466193,465.3848420645,526.2605587849,0: optimal
2017-12-12 08:00:00,2017-12-12,LightGBM robust,421.0000000000,422.0964501911,31.3505527275,0.0000000000,31.3505527275,427.9048928776,457.6466386348,457.6466386348,452.3505527275,465.3848420645,526.2605587849,0: optimal
2017-12-12 09:00:00,2017-12-12,LightGBM robust,433.0000000000,437.0259360616,11.0243557114,0.0000000000,11.0243557114,457.6466386348,468.1052607700,468.1052607700,444.0243557114,465.3848420645,526.2605587849,0: optimal
2017-12-12 10:00:00,2017-12-12,LightGBM robust,446.0000000000,450.2310723870,0.0000000000,5.2196331857,-5.2196331857,468.1052607700,462.6032842975,462.6032842975,440.7803668143,465.3848420645,526.2605587849,0: optimal
2017-12-12 11:00:00,2017-12-12,LightGBM robust,459.0000000000,467.7195188832,0.0000000000,30.0689194006,-30.0689194006,462.6032842975,430.9078602689,430.9078602689,428.9310805994,465.3848420645,526.2605587849,0: optimal
2017-12-12 12:00:00,2017-12-12,LightGBM robust,464.0000000000,469.5636963956,0.0000000000,26.7421444526,-26.7421444526,430.9078602689,402.7191649397,402.7191649397,437.2578555474,465.3848420645,526.2605587849,0: optimal
2017-12-12 13:00:00,2017-12-12,LightGBM robust,468.0000000000,469.8235762407,0.0000000000,18.8982768128,-18.8982768128,402.7191649397,382.7986320794,382.7986320794,449.1017231872,465.3848420645,526.2605587849,0: optimal
2017-12-12 14:00:00,2017-12-12,LightGBM robust,465.0000000000,469.4325117554,0.0000000000,23.1905906603,-23.1905906603,382.7986320794,358.3536031557,358.3536031557,441.8094093397,465.3848420645,526.2605587849,0: optimal
2017-12-12 15:00:00,2017-12-12,LightGBM robust,463.0000000000,466.6444523256,0.0000000000,24.7928593741,-24.7928593741,358.3536031557,332.2196347122,332.2196347122,438.2071406259,465.3848420645,526.2605587849,0: optimal
2017-12-12 16:00:00,2017-12-12,LightGBM robust,461.0000000000,465.7438144061,0.0000000000,19.5196940783,-19.5196940783,332.2196347122,311.6440705399,311.6440705399,441.4803059217,465.3848420645,526.2605587849,0: optimal
2017-12-12 17:00:00,2017-12-12,LightGBM robust,459.0000000000,464.9776535494,0.0000000000,18.4929734334,-18.4929734334,311.6440705399,292.1507649537,292.1507649537,440.5070265666,465.3848420645,526.2605587849,0: optimal
2017-12-12 18:00:00,2017-12-12,LightGBM robust,456.0000000000,455.5908830218,0.0000000000,9.7998374491,-9.7998374491,292.1507649537,281.8208292741,281.8208292741,446.2001625509,465.3848420645,526.2605587849,0: optimal
2017-12-12 19:00:00,2017-12-12,LightGBM robust,446.0000000000,448.7411593338,0.0000000000,0.0000000000,0.0000000000,281.8208292741,281.8208292741,281.8208292741,446.0000000000,465.3848420645,526.2605587849,0: optimal
2017-12-12 20:00:00,2017-12-12,LightGBM robust,436.0000000000,438.5086824262,12.0786360045,0.0000000000,12.0786360045,281.8208292741,293.2796295148,293.2796295148,448.0786360045,465.3848420645,526.2605587849,0: optimal
2017-12-12 21:00:00,2017-12-12,LightGBM robust,432.0000000000,430.3768517139,21.8804224329,0.0000000000,21.8804224329,293.2796295148,314.0372208312,314.0372208312,453.8804224329,465.3848420645,526.2605587849,0: optimal
2017-12-12 22:00:00,2017-12-12,LightGBM robust,429.0000000000,429.1622013613,24.6583702536,0.0000000000,24.6583702536,314.0372208312,337.4302048480,337.4302048480,453.6583702536,465.3848420645,526.2605587849,0: optimal
2017-12-12 23:00:00,2017-12-12,LightGBM robust,420.0000000000,420.6340452648,30.5249865479,0.0000000000,30.5249865479,337.4302048480,366.3887497592,366.3887497592,450.5249865479,465.3848420645,526.2605587849,0: optimal
2017-12-13 00:00:00,2017-12-13,LightGBM robust,419.0000000000,416.3199994805,32.7758738062,0.0000000000,32.7758738062,366.3887497592,397.4826738182,397.4826738182,451.7758738062,459.1914357177,505.5396343673,0: optimal
2017-12-13 01:00:00,2017-12-13,LightGBM robust,409.0000000000,415.1720312156,30.6146481954,0.0000000000,30.6146481954,397.4826738182,426.5262792369,426.5262792369,439.6146481954,459.1914357177,505.5396343673,0: optimal
2017-12-13 02:00:00,2017-12-13,LightGBM robust,410.0000000000,414.2086177332,0.0000000000,183.1943748796,-183.1943748796,426.5262792369,233.4224528534,233.4224528534,226.8056251204,459.1914357177,505.5396343673,0: optimal
2017-12-13 03:00:00,2017-12-13,LightGBM robust,409.0000000000,412.8252278782,36.2802424238,0.0000000000,36.2802424238,233.4224528534,267.8409128901,267.8409128901,445.2802424238,459.1914357177,505.5396343673,0: optimal
2017-12-13 04:00:00,2017-12-13,LightGBM robust,407.0000000000,410.6872220317,40.6709472579,0.0000000000,40.6709472579,267.8409128901,306.4247612695,306.4247612695,447.6709472579,459.1914357177,505.5396343673,0: optimal
2017-12-13 05:00:00,2017-12-13,LightGBM robust,407.0000000000,414.8058428934,35.6081438658,0.0000000000,35.6081438658,306.4247612695,340.2056126296,340.2056126296,442.6081438658,459.1914357177,505.5396343673,0: optimal
2017-12-13 06:00:00,2017-12-13,LightGBM robust,406.0000000000,414.1024004712,36.5423586063,0.0000000000,36.5423586063,340.2056126296,374.8727379108,374.8727379108,442.5423586063,459.1914357177,505.5396343673,0: optimal
2017-12-13 07:00:00,2017-12-13,LightGBM robust,410.0000000000,410.7686715882,38.0460446289,0.0000000000,38.0460446289,374.8727379108,410.9663850071,410.9663850071,448.0460446289,459.1914357177,505.5396343673,0: optimal
2017-12-13 08:00:00,2017-12-13,LightGBM robust,417.0000000000,418.5394357675,30.5414464664,0.0000000000,30.5414464664,410.9663850071,439.9405451681,439.9405451681,447.5414464664,459.1914357177,505.5396343673,0: optimal
2017-12-13 09:00:00,2017-12-13,LightGBM robust,424.0000000000,432.8235483397,8.3722216047,0.0000000000,8.3722216047,439.9405451681,447.8831319721,447.8831319721,432.3722216047,459.1914357177,505.5396343673,0: optimal
2017-12-13 10:00:00,2017-12-13,LightGBM robust,441.0000000000,441.4221000603,0.0000000000,4.1597647758,-4.1597647758,447.8831319721,443.4983548980,443.4983548980,436.8402352242,459.1914357177,505.5396343673,0: optimal
2017-12-13 11:00:00,2017-12-13,LightGBM robust,459.0000000000,454.7849418882,0.0000000000,24.8834463223,-24.8834463223,443.4983548980,417.2688994270,417.2688994270,434.1165536777,459.1914357177,505.5396343673,0: optimal
2017-12-13 12:00:00,2017-12-13,LightGBM robust,469.0000000000,459.0385873961,0.0000000000,23.9661393698,-23.9661393698,417.2688994270,392.0063703838,392.0063703838,445.0338606302,459.1914357177,505.5396343673,0: optimal
2017-12-13 13:00:00,2017-12-13,LightGBM robust,473.0000000000,463.1256415210,0.0000000000,19.8701466449,-19.8701466449,392.0063703838,371.0613967707,371.0613967707,453.1298533551,459.1914357177,505.5396343673,0: optimal
2017-12-13 14:00:00,2017-12-13,LightGBM robust,470.0000000000,460.3990578726,0.0000000000,18.5232574623,-18.5232574623,371.0613967707,351.5361690152,351.5361690152,451.4767425377,459.1914357177,505.5396343673,0: optimal
2017-12-13 15:00:00,2017-12-13,LightGBM robust,477.0000000000,458.2139587389,0.0000000000,17.8311984565,-17.8311984565,351.5361690152,332.7404355042,332.7404355042,459.1688015435,459.1914357177,505.5396343673,0: optimal
2017-12-13 16:00:00,2017-12-13,LightGBM robust,468.0000000000,457.0225994606,0.0000000000,15.2199646096,-15.2199646096,332.7404355042,316.6971841464,316.6971841464,452.7800353904,459.1914357177,505.5396343673,0: optimal
2017-12-13 17:00:00,2017-12-13,LightGBM robust,467.0000000000,455.5895887443,0.0000000000,12.6577593735,-12.6577593735,316.6971841464,303.3547342481,303.3547342481,454.3422406265,459.1914357177,505.5396343673,0: optimal
2017-12-13 18:00:00,2017-12-13,LightGBM robust,463.0000000000,453.4951077840,0.0000000000,9.1728948804,-9.1728948804,303.3547342481,293.6856540617,293.6856540617,453.8271051196,459.1914357177,505.5396343673,0: optimal
2017-12-13 19:00:00,2017-12-13,LightGBM robust,447.0000000000,443.9602263017,1.6082579249,0.0000000000,1.6082579249,293.6856540617,295.2113814940,295.2113814940,448.6082579249,459.1914357177,505.5396343673,0: optimal
2017-12-13 20:00:00,2017-12-13,LightGBM robust,432.0000000000,434.5121788989,10.6031096601,0.0000000000,10.6031096601,295.2113814940,305.2703745360,305.2703745360,442.6031096601,459.1914357177,505.5396343673,0: optimal
2017-12-13 21:00:00,2017-12-13,LightGBM robust,427.0000000000,429.9865501999,17.0299309498,0.0000000000,17.0299309498,305.2703745360,321.4263855950,321.4263855950,444.0299309498,459.1914357177,505.5396343673,0: optimal
2017-12-13 22:00:00,2017-12-13,LightGBM robust,428.0000000000,427.4043987123,21.0016148022,0.0000000000,21.0016148022,321.4263855950,341.3502667899,341.3502667899,449.0016148022,459.1914357177,505.5396343673,0: optimal
2017-12-13 23:00:00,2017-12-13,LightGBM robust,422.0000000000,419.2941234950,26.3928784461,0.0000000000,26.3928784461,341.3502667899,366.3887497592,366.3887497592,448.3928784461,459.1914357177,505.5396343673,0: optimal
2017-12-14 00:00:00,2017-12-14,LightGBM robust,416.0000000000,416.0176222077,30.7728324162,0.0000000000,30.7728324162,366.3887497592,395.5824219061,395.5824219061,446.7728324162,460.1174876388,550.1290645099,0: optimal
2017-12-14 01:00:00,2017-12-14,LightGBM robust,411.0000000000,414.3751003571,31.1432309413,0.0000000000,31.1432309413,395.5824219061,425.1274849475,425.1274849475,442.1432309413,460.1174876388,550.1290645099,0: optimal
2017-12-14 02:00:00,2017-12-14,LightGBM robust,410.0000000000,411.1055588511,0.0000000000,183.1943748796,-183.1943748796,425.1274849475,232.0236585640,232.0236585640,226.8056251204,460.1174876388,550.1290645099,0: optimal
2017-12-14 03:00:00,2017-12-14,LightGBM robust,407.0000000000,410.4957662453,34.5842222591,0.0000000000,34.5842222591,232.0236585640,264.8331325973,264.8331325973,441.5842222591,460.1174876388,550.1290645099,0: optimal
2017-12-14 04:00:00,2017-12-14,LightGBM robust,405.0000000000,409.0915752735,39.5690421175,0.0000000000,39.5690421175,264.8331325973,302.3716219741,302.3716219741,444.5690421175,460.1174876388,550.1290645099,0: optimal
2017-12-14 05:00:00,2017-12-14,LightGBM robust,405.0000000000,407.4664095227,39.8088539726,0.0000000000,39.8088539726,302.3716219741,340.1376168524,340.1376168524,444.8088539726,460.1174876388,550.1290645099,0: optimal
2017-12-14 06:00:00,2017-12-14,LightGBM robust,407.0000000000,412.5684505865,35.2510143071,0.0000000000,35.2510143071,340.1376168524,373.5796653649,373.5796653649,442.2510143071,460.1174876388,550.1290645099,0: optimal
2017-12-14 07:00:00,2017-12-14,LightGBM robust,410.0000000000,409.4425681952,35.4233496272,0.0000000000,35.4233496272,373.5796653649,407.1852055173,407.1852055173,445.4233496272,460.1174876388,550.1290645099,0: optimal
2017-12-14 08:00:00,2017-12-14,LightGBM robust,414.0000000000,412.3614786506,33.4484238712,0.0000000000,33.4484238712,407.1852055173,438.9171665900,438.9171665900,447.4484238712,460.1174876388,550.1290645099,0: optimal
2017-12-14 09:00:00,2017-12-14,LightGBM robust,425.0000000000,424.4989627846,18.9654228103,0.0000000000,18.9654228103,438.9171665900,456.9093464506,456.9093464506,443.9654228103,460.1174876388,550.1290645099,0: optimal
2017-12-14 10:00:00,2017-12-14,LightGBM robust,444.0000000000,437.2145384887,2.9104835468,0.0000000000,2.9104835468,456.9093464506,459.6704735807,459.6704735807,446.9104835468,460.1174876388,550.1290645099,0: optimal
2017-12-14 11:00:00,2017-12-14,LightGBM robust,462.0000000000,451.1687017971,0.0000000000,18.4045194803,-18.4045194803,459.6704735807,440.2704066479,440.2704066479,443.5954805197,460.1174876388,550.1290645099,0: optimal
