timestamp,date,controller,actual_load,forecast_load,charge,discharge,soc,soc_start,soc_end,realized_grid_load,optimized_forecast_grid_load,battery_size,solver_status
2017-12-23 22:00:00,2017-12-23,LightGBM,392.0000000000,415.9781990393,0.0000000000,3.3549065713,372.6806205625,376.2170025966,372.6806205625,388.6450934287,412.6232924680,Medium,0: optimal
2017-12-23 23:00:00,2017-12-23,LightGBM,392.0000000000,418.5922852125,0.0000000000,5.9689927446,366.3887497592,372.6806205625,366.3887497592,386.0310072554,412.6232924680,Medium,0: optimal
2017-12-24 00:00:00,2017-12-24,LightGBM,391.0000000000,415.8719429501,2.0292271529,0.0000000000,368.3138436671,366.3887497592,368.3138436671,393.0292271529,417.9011701029,Medium,0: optimal
2017-12-24 01:00:00,2017-12-24,LightGBM,390.0000000000,413.9639961228,3.9371739802,0.0000000000,372.0489748636,368.3138436671,372.0489748636,393.9371739802,417.9011701029,Medium,0: optimal
2017-12-24 02:00:00,2017-12-24,LightGBM,388.0000000000,413.5385419871,4.3626281158,0.0000000000,376.1877272927,372.0489748636,376.1877272927,392.3626281158,417.9011701029,Medium,0: optimal
2017-12-24 03:00:00,2017-12-24,LightGBM,390.0000000000,412.8010550636,5.1001150393,0.0000000000,381.0261212486,376.1877272927,381.0261212486,395.1001150393,417.9011701029,Medium,0: optimal
2017-12-24 04:00:00,2017-12-24,LightGBM,387.0000000000,411.4148860366,6.4862840663,0.0000000000,387.1795506088,381.0261212486,387.1795506088,393.4862840663,417.9011701029,Medium,0: optimal
2017-12-24 05:00:00,2017-12-24,LightGBM,386.0000000000,412.9863876159,4.9147824871,0.0000000000,391.8421226678,387.1795506088,391.8421226678,390.9147824871,417.9011701029,Medium,0: optimal
2017-12-24 06:00:00,2017-12-24,LightGBM,387.0000000000,412.1870914569,5.7140786460,0.0000000000,397.2629736430,391.8421226678,397.2629736430,392.7140786460,417.9011701029,Medium,0: optimal
2017-12-24 07:00:00,2017-12-24,LightGBM,385.0000000000,413.9340699790,3.9671001240,0.0000000000,401.0264952723,397.2629736430,401.0264952723,388.9671001240,417.9011701029,Medium,0: optimal
2017-12-24 08:00:00,2017-12-24,LightGBM,388.0000000000,414.8626889142,3.0384811888,0.0000000000,403.9090516276,401.0264952723,403.9090516276,391.0384811888,417.9011701029,Medium,0: optimal
