date,controller,battery_size,original_peak,realized_peak,peak_reduction,peak_reduction_pct,total_charge,total_discharge,throughput,initial_soc,initial_soc_error,terminal_soc,terminal_soc_error,forecast_peak,solver_status
2017-12-21,LightGBM,Large,460.0000000000,439.1374814600,20.8625185400,4.5353301174,193.3653587195,174.0288228475,367.3941815670,732.7774995184,0.0000000000,732.7774995184,0.0000000000,436.1957067426,0: optimal
2017-12-22,LightGBM,Large,444.0000000000,440.9836163594,3.0163836406,0.6793656848,203.4004779733,183.0604301760,386.4609081494,732.7774995184,0.0000000000,732.7774995184,0.0000000000,427.5319495486,0: optimal
2017-12-23,LightGBM,Large,400.0000000000,398.0538801931,1.9461198069,0.4865299517,79.3302757438,71.3972481694,150.7275239132,732.7774995184,0.0000000000,732.7774995184,0.0000000000,412.6232924680,0: optimal
2017-12-24,LightGBM,Large,395.0000000000,395.1001150393,-0.1001150393,-0.0253455796,42.5489141176,38.2940227058,80.8429368234,732.7774995184,0.0000000000,732.7774995184,0.0000000000,417.9011701029,0: optimal
2017-12-25,LightGBM,Large,390.0000000000,407.5149689187,-17.5149689187,-4.4910176715,199.3215506368,179.3893955731,378.7109462099,732.7774995184,0.0000000000,732.7774995184,0.0000000000,437.0439979004,0: optimal
2017-12-26,LightGBM,Large,400.0000000000,401.9931779201,-1.9931779201,-0.4982944800,125.5540191875,112.9986172688,238.5526364563,732.7774995184,0.0000000000,732.7774995184,0.0000000000,433.2850313032,0: optimal
2017-12-27,LightGBM,Large,426.0000000000,426.4451887767,-0.4451887767,-0.1045044077,31.3257821931,28.1932039738,59.5189861670,732.7774995184,0.0000000000,732.7774995184,0.0000000000,433.4031909193,0: optimal
2017-12-28,LightGBM,Large,427.0000000000,428.8743022740,-1.8743022740,-0.4389466684,56.7443692098,51.0699322888,107.8143014986,732.7774995184,0.0000000000,732.7774995184,0.0000000000,427.9490783094,0: optimal
2017-12-29,LightGBM,Large,430.0000000000,423.6168397793,6.3831602207,1.4844558653,53.4972202232,48.1474982009,101.6447184241,732.7774995184,0.0000000000,732.7774995184,0.0000000000,421.5945218757,0: optimal
2017-12-30,LightGBM,Large,411.0000000000,412.7162280326,-1.7162280326,-0.4175737306,30.9981654969,27.8983489472,58.8965144441,732.7774995184,0.0000000000,732.7774995184,0.0000000000,412.7788622032,0: optimal
2017-12-31,LightGBM,Large,404.0000000000,406.2059178860,-2.2059178860,-0.5460192787,23.0288985035,20.7260086531,43.7549071566,732.7774995184,0.0000000000,732.7774995184,0.0000000000,408.6428785605,0: optimal
2017-12-02,Oracle,Large,426.0000000000,416.0176211454,9.9823788546,2.3432814213,64.2290748899,57.8061674009,122.0352422907,732.7774995184,0.0000000000,732.7774995184,0.0000000000,416.0176211454,0: optimal
2017-12-03,Oracle,Large,432.0000000000,417.8201754386,14.1798245614,3.2823667966,86.8421052632,78.1578947368,165.0000000000,732.7774995184,0.0000000000,732.7774995184,0.0000000000,417.8201754386,0: optimal
2017-12-04,Oracle,Large,465.0000000000,432.9868995633,32.0131004367,6.8845377283,276.8558951965,249.1703056769,526.0262008734,732.7774995184,0.0000000000,732.7774995184,0.0000000000,432.9868995633,0: optimal
2017-12-05,Oracle,Large,471.0000000000,440.9559471366,30.0440528634,6.3787798012,249.4273127753,224.4845814978,473.9118942731,732.7774995184,0.0000000000,732.7774995184,0.0000000000,440.9559471366,0: optimal
2017-12-06,Oracle,Large,475.0000000000,440.4247787611,34.5752212389,7.2789939450,261.9469026549,235.7522123894,497.6991150442,732.7774995184,0.0000000000,732.7774995184,0.0000000000,440.4247787611,0: optimal
2017-12-07,Oracle,Large,483.0000000000,440.6150442478,42.3849557522,8.7753531578,307.6106194690,276.8495575221,584.4601769911,732.7774995184,0.0000000000,732.7774995184,0.0000000000,440.6150442478,0: optimal
2017-12-08,Oracle,Large,483.0000000000,441.4493392070,41.5506607930,8.6026212822,297.8414096916,268.0572687225,565.8986784141,732.7774995184,0.0000000000,732.7774995184,0.0000000000,441.4493392070,0: optimal
2017-12-09,Oracle,Large,432.0000000000,416.2444444444,15.7555555556,3.6471193416,78.6666666667,70.8000000000,149.4666666667,732.7774995184,0.0000000000,732.7774995184,0.0000000000,416.2444444444,0: optimal
2017-12-10,Oracle,Large,429.0000000000,415.8421052632,13.1578947368,3.0671083303,92.1052631579,82.8947368421,175.0000000000,732.7774995184,0.0000000000,732.7774995184,0.0000000000,415.8421052632,0: optimal
2017-12-11,Oracle,Large,469.0000000000,436.5198237885,32.4801762115,6.9254107061,284.7577092511,256.2819383260,541.0396475771,732.7774995184,0.0000000000,732.7774995184,0.0000000000,436.5198237885,0: optimal
2017-12-12,Oracle,Large,468.0000000000,436.0486725664,31.9513274336,6.8272067166,251.6814159292,226.5132743363,478.1946902655,732.7774995184,0.0000000000,732.7774995184,0.0000000000,436.0486725664,0: optimal
2017-12-13,Oracle,Large,477.0000000000,437.0929203540,39.9070796460,8.3662640767,292.3008849558,263.0707964602,555.3716814159,732.7774995184,0.0000000000,732.7774995184,0.0000000000,437.0929203540,0: optimal
2017-12-14,Oracle,Large,471.0000000000,436.8728070175,34.1271929825,7.2456885313,279.4736842105,251.5263157895,531.0000000000,732.7774995184,0.0000000000,732.7774995184,0.0000000000,436.8728070175,0: optimal
2017-12-15,Oracle,Large,476.0000000000,436.1725663717,39.8274336283,8.3671079051,271.4159292035,244.2743362832,515.6902654867,732.7774995184,0.0000000000,732.7774995184,0.0000000000,436.1725663717,0: optimal
2017-12-16,Oracle,Large,425.0000000000,412.1504424779,12.8495575221,3.0234252993,76.1061946903,68.4955752212,144.6017699115,732.7774995184,0.0000000000,732.7774995184,0.0000000000,412.1504424779,0: optimal
2017-12-17,Oracle,Large,423.0000000000,411.3612334802,11.6387665198,2.7514814468,76.6960352423,69.0264317181,145.7224669604,732.7774995184,0.0000000000,732.7774995184,0.0000000000,411.3612334802,0: optimal
2017-12-18,Oracle,Large,462.0000000000,431.0660792952,30.9339207048,6.6956538322,265.8590308370,239.2731277533,505.1321585903,732.7774995184,0.0000000000,732.7774995184,0.0000000000,431.0660792952,0: optimal
2017-12-19,Oracle,Large,467.0000000000,439.9911894273,27.0088105727,5.7834712147,227.8854625551,205.0969162996,432.9823788546,732.7774995184,0.0000000000,732.7774995184,0.0000000000,439.9911894273,0: optimal
2017-12-20,Oracle,Large,461.0000000000,435.7743362832,25.2256637168,5.4719444071,195.8407079646,176.2566371681,372.0973451327,732.7774995184,0.0000000000,732.7774995184,0.0000000000,435.7743362832,0: optimal
2017-12-21,Oracle,Large,460.0000000000,431.0396475771,28.9603524229,6.2957287876,229.5154185022,206.5638766520,436.0792951542,732.7774995184,0.0000000000,732.7774995184,0.0000000000,431.0396475771,0: optimal
2017-12-22,Oracle,Large,444.0000000000,412.9288888889,31.0711111111,6.9979979980,172.9333333333,155.6400000000,328.5733333333,732.7774995184,0.0000000000,732.7774995184,0.0000000000,412.9288888889,0: optimal
2017-12-23,Oracle,Large,400.0000000000,391.1409691630,8.8590308370,2.2147577093,63.8325991189,57.4493392070,121.2819383260,732.7774995184,0.0000000000,732.7774995184,0.0000000000,391.1409691630,0: optimal
2017-12-24,Oracle,Large,395.0000000000,389.8333333333,5.1666666667,1.3080168776,30.0000000000,27.0000000000,57.0000000000,732.7774995184,0.0000000000,732.7774995184,0.0000000000,389.8333333333,0: optimal
2017-12-25,Oracle,Large,390.0000000000,385.8991228070,4.1008771930,1.0515069726,25.7894736842,23.2105263158,49.0000000000,732.7774995184,0.0000000000,732.7774995184,0.0000000000,385.8991228070,0: optimal
2017-12-26,Oracle,Large,400.0000000000,388.2522123894,11.7477876106,2.9369469027,80.5309734513,72.4778761062,153.0088495575,732.7774995184,0.0000000000,732.7774995184,0.0000000000,388.2522123894,0: optimal
2017-12-27,Oracle,Large,426.0000000000,402.8165938865,23.1834061135,5.4421141112,175.9825327511,158.3842794760,334.3668122271,732.7774995184,0.0000000000,732.7774995184,0.0000000000,402.8165938865,0: optimal
2017-12-28,Oracle,Large,427.0000000000,411.9956140351,15.0043859649,3.5139077201,128.9473684211,116.0526315789,245.0000000000,732.7774995184,0.0000000000,732.7774995184,0.0000000000,411.9956140351,0: optimal
2017-12-29,Oracle,Large,430.0000000000,410.1858407080,19.8141592920,4.6079440214,134.6017699115,121.1415929204,255.7433628319,732.7774995184,0.0000000000,732.7774995184,0.0000000000,410.1858407080,0: optimal
2017-12-30,Oracle,Large,411.0000000000,405.4513274336,5.5486725664,1.3500419870,38.3185840708,34.4867256637,72.8053097345,732.7774995184,0.0000000000,732.7774995184,0.0000000000,405.4513274336,0: optimal
2017-12-31,Oracle,Large,404.0000000000,400.2035398230,3.7964601770,0.9397178656,18.8495575221,16.9646017699,35.8141592920,732.7774995184,0.0000000000,732.7774995184,0.0000000000,400.2035398230,0: optimal
