timestamp,date,controller,actual_load,forecast_load,charge,discharge,soc,soc_start,soc_end,realized_grid_load,optimized_forecast_grid_load,battery_size,solver_status
2017-12-15 09:00:00,2017-12-15,LightGBM,432.0000000000,420.2216409890,10.7828639576,0.0000000000,557.1797155319,546.9501925901,557.1797155319,442.7828639576,431.0045049466,Medium,0: optimal
2017-12-15 10:00:00,2017-12-15,LightGBM,450.0000000000,432.1166963787,0.0000000000,1.1121914321,556.0073628253,557.1797155319,556.0073628253,448.8878085679,431.0045049466,Medium,0: optimal
2017-12-15 11:00:00,2017-12-15,LightGBM,463.0000000000,449.2070728475,0.0000000000,18.2025679010,536.8201715484,556.0073628253,536.8201715484,444.7974320990,431.0045049466,Medium,0: optimal
2017-12-15 12:00:00,2017-12-15,LightGBM,465.0000000000,457.3224340782,0.0000000000,26.3179291316,509.0786384301,536.8201715484,509.0786384301,438.6820708684,431.0045049466,Medium,0: optimal
2017-12-15 13:00:00,2017-12-15,LightGBM,473.0000000000,457.5477037173,0.0000000000,26.5431987708,481.0996502627,509.0786384301,481.0996502627,446.4568012292,431.0045049466,Medium,0: optimal
2017-12-15 14:00:00,2017-12-15,LightGBM,476.0000000000,461.1389438611,0.0000000000,30.1344389146,449.3351626023,481.0996502627,449.3351626023,445.8655610854,431.0045049466,Medium,0: optimal
2017-12-15 15:00:00,2017-12-15,LightGBM,471.0000000000,458.2377043834,0.0000000000,27.2331994368,420.6288498709,449.3351626023,420.6288498709,443.7668005632,431.0045049466,Medium,0: optimal
2017-12-15 16:00:00,2017-12-15,LightGBM,463.0000000000,457.0643128972,0.0000000000,26.0598079506,393.1594003674,420.6288498709,393.1594003674,436.9401920494,431.0045049466,Medium,0: optimal
2017-12-15 17:00:00,2017-12-15,LightGBM,457.0000000000,456.1853364791,0.0000000000,25.1808315325,366.6164733609,393.1594003674,366.6164733609,431.8191684675,431.0045049466,Medium,0: optimal
2017-12-15 18:00:00,2017-12-15,LightGBM,447.0000000000,450.9431322222,0.0000000000,19.9386272756,345.5993148248,366.6164733609,345.5993148248,427.0613727244,431.0045049466,Medium,0: optimal
2017-12-15 19:00:00,2017-12-15,LightGBM,441.0000000000,439.0447383110,0.0000000000,8.0402333645,337.1241647078,345.5993148248,337.1241647078,432.9597666355,431.0045049466,Medium,0: optimal
